source,Lake,d2H
Aq,Pusulanjarvi,-154.920188481026
Aq,Pusulanjarvi,-205.143186383208
Aq,Pusulanjarvi,-197.066318192787
Aq,Pusulanjarvi,-176.003535805282
Aq,Pusulanjarvi,-190.647603269192
Aq,Pusulanjarvi,-162.972901472248
Aq,Pusulanjarvi,-201.035264559786
Aq,Pusulanjarvi,-167.315057843118
Aq,Pusulanjarvi,-170.147668773516
Aq,Pusulanjarvi,-168.932680894847
Aq,Pusulanjarvi,-128.350924475474
Aq,Pusulanjarvi,-197.922832654603
Aq,Pusulanjarvi,-185.794283192591
Aq,Pusulanjarvi,-188.243276652912
Aq,Pusulanjarvi,-174.016323316207
Aq,Pusulanjarvi,-168.153228208061
Aq,Pusulanjarvi,-189.253395026585
Aq,Pusulanjarvi,-143.610422048779
Aq,Pusulanjarvi,-193.412347666216
Aq,Pusulanjarvi,-164.661737453527
Aq,Pusulanjarvi,-198.075542614233
Aq,Pusulanjarvi,-169.496868860498
Aq,Pusulanjarvi,-189.855981149686
Aq,Pusulanjarvi,-160.303369583766
Aq,Pusulanjarvi,-173.012613173328
Aq,Pusulanjarvi,-133.94966361294
Aq,Pusulanjarvi,-204.511057673954
Aq,Pusulanjarvi,-194.285127342451
Aq,Pusulanjarvi,-193.523140458594
Aq,Pusulanjarvi,-158.979763950316
Aq,Pusulanjarvi,-176.00587542218
Aq,Pusulanjarvi,-180.859935331639
Aq,Pusulanjarvi,-200.107176528972
Aq,Pusulanjarvi,-179.556771886093
Aq,Pusulanjarvi,-188.617679554518
Aq,Pusulanjarvi,-169.019776291792
Aq,Pusulanjarvi,-197.205078486344
Aq,Pusulanjarvi,-202.495153733991
Aq,Pusulanjarvi,-166.311994401406
Aq,Pusulanjarvi,-235.544642039213
Aq,Pusulanjarvi,-185.276153385149
Aq,Pusulanjarvi,-157.211525801022
Aq,Pusulanjarvi,-147.306155290536
Aq,Pusulanjarvi,-212.081592104277
Aq,Pusulanjarvi,-180.840755541754
Aq,Pusulanjarvi,-182.402015660329
Aq,Pusulanjarvi,-199.610677167625
Aq,Pusulanjarvi,-202.647204291051
Aq,Pusulanjarvi,-203.396094667268
Aq,Pusulanjarvi,-162.744057710548
Ter,Pusulanjarvi,-101.588533313033
Ter,Pusulanjarvi,-105.790100055335
Ter,Pusulanjarvi,-127.435226435986
Ter,Pusulanjarvi,-97.9640745641426
Ter,Pusulanjarvi,-99.6969863280722
Ter,Pusulanjarvi,-90.8627698831602
Ter,Pusulanjarvi,-104.210223470724
Ter,Pusulanjarvi,-117.417193551351
Ter,Pusulanjarvi,-115.152122931263
Ter,Pusulanjarvi,-112.819672516332
Ter,Pusulanjarvi,-105.773071627995
Ter,Pusulanjarvi,-95.8290783193581
Ter,Pusulanjarvi,-117.028523843854
Ter,Pusulanjarvi,-129.856239020167
Ter,Pusulanjarvi,-116.942099228895
Ter,Pusulanjarvi,-95.8893328372699
Ter,Pusulanjarvi,-101.449668701588
Ter,Pusulanjarvi,-95.0349097004425
Ter,Pusulanjarvi,-112.427048859731
Ter,Pusulanjarvi,-125.623775718552
Ter,Pusulanjarvi,-90.0045816354621
Ter,Pusulanjarvi,-102.098330118304
Ter,Pusulanjarvi,-109.43545895921
Ter,Pusulanjarvi,-110.408599619328
Ter,Pusulanjarvi,-85.9603539008421
Ter,Pusulanjarvi,-107.677329872571
Ter,Pusulanjarvi,-108.172892863341
Ter,Pusulanjarvi,-102.75545963179
Ter,Pusulanjarvi,-116.951527196977
Ter,Pusulanjarvi,-116.987783226137
Ter,Pusulanjarvi,-117.765010017548
Ter,Pusulanjarvi,-106.954696065632
Ter,Pusulanjarvi,-111.226257067348
Ter,Pusulanjarvi,-104.886076271787
Ter,Pusulanjarvi,-119.234927551609
Ter,Pusulanjarvi,-106.091202416366
Ter,Pusulanjarvi,-108.325747627185
Ter,Pusulanjarvi,-124.78402653444
Ter,Pusulanjarvi,-102.766931601655
Ter,Pusulanjarvi,-103.013145910431
Ter,Pusulanjarvi,-115.984849934316
Ter,Pusulanjarvi,-84.2959062191048
Ter,Pusulanjarvi,-99.315955200416
Ter,Pusulanjarvi,-115.88526140125
Ter,Pusulanjarvi,-104.727869354642
Ter,Pusulanjarvi,-124.123297134287
Ter,Pusulanjarvi,-131.801202465666
Ter,Pusulanjarvi,-119.32278121432
Ter,Pusulanjarvi,-109.839992662389
Ter,Pusulanjarvi,-109.938889034557
Ter,Pusulanjarvi,-113.758630327471
Ter,Pusulanjarvi,-106.830391539345
Ter,Pusulanjarvi,-93.493817288928
Ter,Pusulanjarvi,-103.513027987677
Ter,Pusulanjarvi,-103.881129307458
Ter,Pusulanjarvi,-103.244709860295
Ter,Pusulanjarvi,-96.9712483875191
Ter,Pusulanjarvi,-91.4762220678911
Ter,Pusulanjarvi,-96.0880267222414
Ter,Pusulanjarvi,-116.561632889784
Ter,Pusulanjarvi,-128.040089207823
Ter,Pusulanjarvi,-105.286783837775
Ter,Pusulanjarvi,-104.697301054679
Ter,Pusulanjarvi,-119.153200292722
Ter,Pusulanjarvi,-112.968631996486
Ter,Pusulanjarvi,-113.098609244729
Ter,Pusulanjarvi,-100.746085689167
Ter,Pusulanjarvi,-106.082119365325
Ter,Pusulanjarvi,-114.303827147325
Ter,Pusulanjarvi,-114.172670295439
Ter,Pusulanjarvi,-130.940571284229
Ter,Pusulanjarvi,-119.686607669569
Ter,Pusulanjarvi,-113.292747083256
Ter,Pusulanjarvi,-87.1621766554941
Ter,Pusulanjarvi,-97.5330630263781
Ter,Pusulanjarvi,-111.212470486394
Ter,Pusulanjarvi,-105.639568267452
Ter,Pusulanjarvi,-104.848110899325
Ter,Pusulanjarvi,-95.6725513892683
Ter,Pusulanjarvi,-117.020783408408
Ter,Pusulanjarvi,-131.51456867991
Ter,Pusulanjarvi,-121.968129880229
Ter,Pusulanjarvi,-103.023316587419
Ter,Pusulanjarvi,-110.369720453593
Ter,Pusulanjarvi,-114.104565972925
Ter,Pusulanjarvi,-121.333384701311
Ter,Pusulanjarvi,-91.9763067021344
Ter,Pusulanjarvi,-94.8848176138136
Ter,Pusulanjarvi,-106.724665245126
Ter,Pusulanjarvi,-102.03743171189
Ter,Pusulanjarvi,-106.106653975794
Ter,Pusulanjarvi,-95.1481605198317
Ter,Pusulanjarvi,-94.3404475250597
Ter,Pusulanjarvi,-118.604860864952
Ter,Pusulanjarvi,-111.237602587295
Ter,Pusulanjarvi,-111.623985982545
Ter,Pusulanjarvi,-128.910497286105
Ter,Pusulanjarvi,-106.101907040788
Ter,Pusulanjarvi,-84.1480280848254
Ter,Pusulanjarvi,-117.074105339335
Aq,Pyhajarvi,-215.041028078368
Aq,Pyhajarvi,-163.760404301617
Aq,Pyhajarvi,-193.09821568668
Aq,Pyhajarvi,-181.45672657023
Aq,Pyhajarvi,-156.430310584145
Aq,Pyhajarvi,-162.651283552607
Aq,Pyhajarvi,-202.859586069064
Aq,Pyhajarvi,-190.582921154223
Aq,Pyhajarvi,-174.02259153391
Aq,Pyhajarvi,-184.244221457716
Aq,Pyhajarvi,-199.283867040532
Aq,Pyhajarvi,-176.534460628536
Aq,Pyhajarvi,-167.470608420106
Aq,Pyhajarvi,-164.304936446669
Aq,Pyhajarvi,-193.51653452218
Aq,Pyhajarvi,-196.064047026554
Aq,Pyhajarvi,-186.871362932168
Aq,Pyhajarvi,-137.290582617061
Aq,Pyhajarvi,-139.494720439661
Aq,Pyhajarvi,-152.308034014605
Aq,Pyhajarvi,-177.58110837966
Aq,Pyhajarvi,-151.225435262474
Aq,Pyhajarvi,-199.137147439942
Aq,Pyhajarvi,-154.84833516504
Aq,Pyhajarvi,-169.090482144971
Aq,Pyhajarvi,-180.953335377622
Aq,Pyhajarvi,-187.839059908362
Aq,Pyhajarvi,-186.555599837974
Aq,Pyhajarvi,-197.251829547232
Aq,Pyhajarvi,-183.896401303398
Aq,Pyhajarvi,-169.329613609976
Aq,Pyhajarvi,-168.865669436822
Aq,Pyhajarvi,-154.235140472009
Aq,Pyhajarvi,-168.056971472944
Aq,Pyhajarvi,-186.736951108022
Aq,Pyhajarvi,-164.82281475271
Aq,Pyhajarvi,-187.921370291697
Aq,Pyhajarvi,-179.61005537639
Aq,Pyhajarvi,-173.733579938923
Aq,Pyhajarvi,-176.755342059155
Aq,Pyhajarvi,-183.803771696298
Aq,Pyhajarvi,-177.89759346401
Aq,Pyhajarvi,-197.73916542116
Aq,Pyhajarvi,-215.147374832052
Aq,Pyhajarvi,-216.064140228896
Aq,Pyhajarvi,-210.936965656471
Aq,Pyhajarvi,-186.258342818398
Aq,Pyhajarvi,-173.72965211729
Aq,Pyhajarvi,-187.695593510982
Aq,Pyhajarvi,-159.739321105047
Aq,Pyhajarvi,-204.758753358458
Aq,Pyhajarvi,-188.649145744281
Aq,Pyhajarvi,-204.539403822692
Aq,Pyhajarvi,-168.060417290906
Aq,Pyhajarvi,-147.599786451201
Aq,Pyhajarvi,-200.949682871014
Aq,Pyhajarvi,-209.665779280721
Aq,Pyhajarvi,-153.391825701315
Aq,Pyhajarvi,-217.977149999757
Aq,Pyhajarvi,-213.926831120725
Aq,Pyhajarvi,-160.953770960521
Aq,Pyhajarvi,-170.938398516407
Aq,Pyhajarvi,-134.318507433811
Aq,Pyhajarvi,-168.298580490838
Aq,Pyhajarvi,-198.323986822514
Aq,Pyhajarvi,-193.520872485321
Aq,Pyhajarvi,-223.673468545321
Aq,Pyhajarvi,-155.025583519216
Aq,Pyhajarvi,-221.451579786483
Aq,Pyhajarvi,-147.339509287891
Aq,Pyhajarvi,-185.6581590718
Aq,Pyhajarvi,-163.244674303799
Aq,Pyhajarvi,-154.462977106209
Aq,Pyhajarvi,-166.872752016256
Aq,Pyhajarvi,-193.840419946874
Aq,Pyhajarvi,-205.909710979933
Aq,Pyhajarvi,-167.372756342307
Aq,Pyhajarvi,-186.538185303301
Aq,Pyhajarvi,-151.4153632919
Aq,Pyhajarvi,-141.60489997624
Aq,Pyhajarvi,-153.023671067634
Aq,Pyhajarvi,-182.809781067678
Aq,Pyhajarvi,-204.181734530627
Aq,Pyhajarvi,-165.129549934727
Aq,Pyhajarvi,-214.56557015668
Aq,Pyhajarvi,-157.681641475099
Aq,Pyhajarvi,-185.666514675311
Aq,Pyhajarvi,-186.80372175341
Aq,Pyhajarvi,-157.571352884075
Aq,Pyhajarvi,-182.307122294998
Aq,Pyhajarvi,-162.356879944818
Aq,Pyhajarvi,-170.981996906283
Aq,Pyhajarvi,-167.412695744826
Aq,Pyhajarvi,-199.751893756088
Aq,Pyhajarvi,-224.194775291443
Aq,Pyhajarvi,-145.518446533326
Aq,Pyhajarvi,-192.186978083273
Aq,Pyhajarvi,-216.105610538186
Aq,Pyhajarvi,-159.00193572877
Aq,Pyhajarvi,-173.464930567196
Ter,Pyhajarvi,-126.915518928106
Ter,Pyhajarvi,-91.5747091783119
Ter,Pyhajarvi,-122.267985658752
Ter,Pyhajarvi,-103.057635817927
Ter,Pyhajarvi,-129.142128430917
Ter,Pyhajarvi,-131.148822657098
Ter,Pyhajarvi,-106.396684835832
Ter,Pyhajarvi,-115.806694006521
Ter,Pyhajarvi,-102.354546792237
Ter,Pyhajarvi,-115.558808660263
Ter,Pyhajarvi,-97.7334167652057
Ter,Pyhajarvi,-114.202719445116
Ter,Pyhajarvi,-110.230024015422
Ter,Pyhajarvi,-118.404535252859
Ter,Pyhajarvi,-122.581151350396
Ter,Pyhajarvi,-110.761115807658
Ter,Pyhajarvi,-106.372575750668
Ter,Pyhajarvi,-115.385837471605
Ter,Pyhajarvi,-83.8617701709624
Ter,Pyhajarvi,-100.262728311471
Ter,Pyhajarvi,-96.5095292193974
Ter,Pyhajarvi,-114.392857328133
Ter,Pyhajarvi,-102.60766377876
Ter,Pyhajarvi,-103.505915417016
Ter,Pyhajarvi,-103.829156614436
Ter,Pyhajarvi,-115.203450726661
Ter,Pyhajarvi,-125.361441756456
Ter,Pyhajarvi,-125.083891119817
Ter,Pyhajarvi,-105.887000606293
Ter,Pyhajarvi,-105.824455962504
Ter,Pyhajarvi,-113.334022971283
Ter,Pyhajarvi,-119.226359763918
Ter,Pyhajarvi,-109.904190449235
Ter,Pyhajarvi,-124.786142184261
Ter,Pyhajarvi,-111.125409394602
Ter,Pyhajarvi,-96.8011892185077
Ter,Pyhajarvi,-121.989308090883
Ter,Pyhajarvi,-112.48510403441
Ter,Pyhajarvi,-120.771050744567
Ter,Pyhajarvi,-100.817525959063
Ter,Pyhajarvi,-105.181118558488
Ter,Pyhajarvi,-97.6539975531444
Ter,Pyhajarvi,-118.564258485387
Ter,Pyhajarvi,-119.969450262067
Ter,Pyhajarvi,-126.688218620601
Ter,Pyhajarvi,-123.497214997061
Ter,Pyhajarvi,-119.938131538147
Ter,Pyhajarvi,-119.962403259882
Ter,Pyhajarvi,-125.943292991652
Ter,Pyhajarvi,-120.557369471921
Ter,Pyhajarvi,-102.87696632752
Ter,Pyhajarvi,-96.3130264547982
Ter,Pyhajarvi,-102.850402649911
Ter,Pyhajarvi,-125.646381904952
Ter,Pyhajarvi,-126.28952261511
Ter,Pyhajarvi,-104.421577553375
Ter,Pyhajarvi,-102.283630072548
Ter,Pyhajarvi,-107.319819306831
Ter,Pyhajarvi,-106.937182931193
Ter,Pyhajarvi,-87.0068397472168
Ter,Pyhajarvi,-115.939849752887
Ter,Pyhajarvi,-108.662562711268
Ter,Pyhajarvi,-112.455359862835
Ter,Pyhajarvi,-111.654021344298
Ter,Pyhajarvi,-130.021976633541
Ter,Pyhajarvi,-132.002080729366
Ter,Pyhajarvi,-120.468009532086
Ter,Pyhajarvi,-111.06024724308
Ter,Pyhajarvi,-109.047653683207
Ter,Pyhajarvi,-90.6906870498497
Ter,Pyhajarvi,-118.100834859458
Ter,Pyhajarvi,-115.507378062017
Ter,Pyhajarvi,-124.273270870433
Ter,Pyhajarvi,-109.367860073533
Ter,Pyhajarvi,-110.480366823352
Ter,Pyhajarvi,-110.762353988946
Ter,Pyhajarvi,-121.125930973552
Ter,Pyhajarvi,-140.434569884094
Ter,Pyhajarvi,-125.946354316311
Ter,Pyhajarvi,-110.539113190288
Ter,Pyhajarvi,-96.8010465068592
Ter,Pyhajarvi,-111.593189126781
Ter,Pyhajarvi,-123.856748512835
Ter,Pyhajarvi,-102.251629970753
Ter,Pyhajarvi,-125.63028075761
Ter,Pyhajarvi,-109.600999232506
Ter,Pyhajarvi,-112.355245625666
Ter,Pyhajarvi,-101.171653145218
Ter,Pyhajarvi,-110.948752770403
Ter,Pyhajarvi,-102.606364033834
Ter,Pyhajarvi,-127.514580334538
Ter,Pyhajarvi,-104.035653195877
Ter,Pyhajarvi,-117.902169199403
Ter,Pyhajarvi,-96.0220330957598
Ter,Pyhajarvi,-95.0541595852897
Ter,Pyhajarvi,-97.7026577229696
Ter,Pyhajarvi,-109.52946148013
Ter,Pyhajarvi,-113.759397532712
Ter,Pyhajarvi,-106.065259502892
Ter,Pyhajarvi,-103.648465211209
Aq,Ruokojarvi,-162.519570894396
Aq,Ruokojarvi,-220.167882840644
Aq,Ruokojarvi,-183.180327538529
Aq,Ruokojarvi,-222.974938729245
Aq,Ruokojarvi,-185.180187330845
Aq,Ruokojarvi,-243.33438449981
Aq,Ruokojarvi,-204.450807910846
Aq,Ruokojarvi,-191.445200653091
Aq,Ruokojarvi,-227.603057921705
Aq,Ruokojarvi,-145.311337769737
Aq,Ruokojarvi,-209.663020820462
Aq,Ruokojarvi,-176.40720597244
Aq,Ruokojarvi,-131.965899018593
Aq,Ruokojarvi,-157.905224744285
Aq,Ruokojarvi,-180.317689998255
Aq,Ruokojarvi,-204.591632320727
Aq,Ruokojarvi,-170.260643217586
Aq,Ruokojarvi,-166.104521655962
Aq,Ruokojarvi,-156.205453440128
Aq,Ruokojarvi,-149.737964762536
Aq,Ruokojarvi,-210.831521104701
Aq,Ruokojarvi,-180.881082137007
Aq,Ruokojarvi,-178.045233627491
Aq,Ruokojarvi,-202.175837561172
Aq,Ruokojarvi,-199.310837653059
Aq,Ruokojarvi,-212.480307976877
Aq,Ruokojarvi,-185.459123276145
Aq,Ruokojarvi,-206.277797389343
Aq,Ruokojarvi,-200.367945039181
Aq,Ruokojarvi,-204.487765883829
Aq,Ruokojarvi,-177.336357124519
Aq,Ruokojarvi,-191.197726389156
Aq,Ruokojarvi,-210.83594883968
Aq,Ruokojarvi,-179.549755807221
Aq,Ruokojarvi,-198.32976671323
Aq,Ruokojarvi,-202.492777584633
Aq,Ruokojarvi,-209.82951174418
Aq,Ruokojarvi,-221.015097633036
Aq,Ruokojarvi,-159.224988271766
Aq,Ruokojarvi,-191.413588226812
Aq,Ruokojarvi,-198.300661322922
Aq,Ruokojarvi,-203.496520346149
Aq,Ruokojarvi,-205.655624134664
Aq,Ruokojarvi,-191.512139299275
Aq,Ruokojarvi,-168.058786878661
Aq,Ruokojarvi,-153.789062283202
Aq,Ruokojarvi,-168.64086081184
Aq,Ruokojarvi,-202.218899083464
Aq,Ruokojarvi,-178.559646366292
Aq,Ruokojarvi,-140.989829355101
Aq,Ruokojarvi,-171.596833075057
Aq,Ruokojarvi,-212.307185465407
Aq,Ruokojarvi,-130.118118488381
Aq,Ruokojarvi,-181.529263018855
Aq,Ruokojarvi,-147.925626739755
Aq,Ruokojarvi,-117.25088873233
Aq,Ruokojarvi,-192.789761849505
Aq,Ruokojarvi,-134.032614043498
Aq,Ruokojarvi,-181.688655576651
Aq,Ruokojarvi,-226.920194147761
Aq,Ruokojarvi,-198.346326832728
Aq,Ruokojarvi,-186.381068916214
Aq,Ruokojarvi,-229.718102875893
Aq,Ruokojarvi,-196.845316600591
Aq,Ruokojarvi,-201.507788313512
Aq,Ruokojarvi,-176.206743483451
Aq,Ruokojarvi,-174.706982484694
Aq,Ruokojarvi,-211.810141735899
Aq,Ruokojarvi,-193.35930195857
Aq,Ruokojarvi,-178.213705407661
Aq,Ruokojarvi,-166.645659560816
Aq,Ruokojarvi,-152.396950299806
Aq,Ruokojarvi,-179.20326557987
Aq,Ruokojarvi,-211.524385431156
Aq,Ruokojarvi,-189.860911344886
Aq,Ruokojarvi,-156.571022524707
Aq,Ruokojarvi,-198.334976461049
Aq,Ruokojarvi,-160.013915560568
Aq,Ruokojarvi,-208.840197514917
Aq,Ruokojarvi,-172.95602434976
Aq,Ruokojarvi,-215.465582091979
Aq,Ruokojarvi,-209.057415938406
Aq,Ruokojarvi,-207.761933262246
Aq,Ruokojarvi,-220.965227983694
Aq,Ruokojarvi,-190.235075980052
Aq,Ruokojarvi,-141.150154549605
Aq,Ruokojarvi,-168.665095894279
Aq,Ruokojarvi,-170.146904453462
Aq,Ruokojarvi,-162.727616210158
Aq,Ruokojarvi,-179.303146153588
Aq,Ruokojarvi,-200.539491598693
Aq,Ruokojarvi,-211.284441236274
Aq,Ruokojarvi,-170.886372378656
Aq,Ruokojarvi,-144.937073747393
Aq,Ruokojarvi,-160.245615677355
Aq,Ruokojarvi,-199.192389479021
Aq,Ruokojarvi,-193.002196926754
Aq,Ruokojarvi,-133.824888030054
Aq,Ruokojarvi,-176.105692875272
Aq,Ruokojarvi,-209.247614225438
Ter,Ruokojarvi,-129.681808997425
Ter,Ruokojarvi,-115.94316226367
Ter,Ruokojarvi,-145.10025261847
Ter,Ruokojarvi,-121.077531526437
Ter,Ruokojarvi,-144.99644374282
Ter,Ruokojarvi,-140.441762927552
Ter,Ruokojarvi,-127.462315258055
Ter,Ruokojarvi,-140.530756180037
Ter,Ruokojarvi,-143.580932133382
Ter,Ruokojarvi,-128.802767645202
Ter,Ruokojarvi,-127.443592880173
Ter,Ruokojarvi,-138.46372595576
Ter,Ruokojarvi,-127.986789433767
Ter,Ruokojarvi,-149.605385132571
Ter,Ruokojarvi,-142.886602254753
Ter,Ruokojarvi,-159.100890570257
Ter,Ruokojarvi,-147.458612501284
Ter,Ruokojarvi,-123.98590671432
Ter,Ruokojarvi,-141.605112835201
